0,1,Best Sim Score
"[-3.06521326e-01  5.35649419e-01  7.90325880e-01  9.48353857e-02
  4.57377255e-01 -2.61797220e-01  4.40825164e-01 -1.72041848e-01
 -5.57239242e-02 -6.49814010e-01 -5.07267296e-01 -1.53616026e-01
 -1.61733478e-01  4.14962649e-01  4.84253019e-01  3.78842294e-01
 -5.16819954e-02 -2.23998755e-01 -2.66904950e-01 -3.71806979e-01
 -2.75725462e-02 -1.81862652e-01  6.72845095e-02  1.62900552e-01
  5.10494292e-01  8.32497254e-02  5.42956814e-02 -1.73058912e-01
  3.23803234e-03  1.04671329e-01  5.07436454e-01  3.23524326e-01
 -4.57867414e-01 -8.70671496e-02 -5.44779122e-01 -1.48268029e-01
 -1.91371515e-01 -4.80073422e-01  2.11060390e-01  2.43615165e-01
  2.07050204e-01 -3.67836535e-01  1.43960103e-01 -8.44272375e-01
 -3.92707676e-01 -1.46587700e-01 -5.66287935e-01  1.15623504e-01
 -6.74393535e-01  5.38476765e-01 -2.77995435e-03 -2.43502215e-01
 -3.69177833e-02 -3.23626041e-01 -5.51146455e-02  2.97412336e-01
 -5.84040582e-01 -6.54032826e-01 -3.71569932e-01  5.19600511e-01
  1.61320232e-02 -2.24228233e-01  3.69719148e-01  6.25213563e-01
  7.06890523e-02 -1.01641655e-01  7.38196075e-02 -2.50759333e-01
 -5.62389314e-01 -9.10094306e-02  4.67288047e-01 -1.16050791e-03
  2.00697944e-01  1.32975772e-01  5.40749669e-01 -3.17308605e-01
 -1.66118428e-01  4.57181513e-01  5.88327534e-02  2.08284646e-01
 -3.42080444e-01 -1.01723447e-01  7.60282397e-01  5.95264375e-01
 -3.80453318e-01  3.21867645e-01 -1.00861989e-01  2.12655425e-01
 -4.95977879e-01 -1.63360342e-01 -3.80793869e-01 -4.01244223e-01
  5.96678518e-02 -6.78642333e-01  7.25799620e-01 -4.83767480e-01
  4.60093915e-01 -2.44315714e-01 -4.11585510e-01  2.66140401e-01
 -4.84024853e-01  7.81690180e-01  3.32072116e-02  1.96834076e-02
 -6.12478852e-01 -1.28673926e-01  6.32893026e-01 -1.92211732e-01
 -7.99097955e-01  4.72417712e-01 -3.98012310e-01 -3.17453951e-01
  2.48073503e-01 -2.49902099e-01  3.51514041e-01 -5.02461910e-01
  1.37055784e-01 -3.92648995e-01  5.92999458e-01  7.32290626e-01
  4.14096743e-01  3.04638237e-01 -4.23705243e-02  4.99127984e-01
  2.98005044e-01  1.54254120e-03  4.26949143e-01 -9.57624167e-02
  4.19456512e-02  3.12461197e-01  6.97251201e-01  3.91698927e-01
 -3.94448638e-02  1.87996787e-03 -6.19803488e-01 -1.75401062e-01
 -3.44695300e-01 -6.35868430e-01 -3.53899777e-01 -1.70986414e-01
  5.01909256e-01 -6.68098867e-01 -6.04977012e-01 -3.98840964e-01
  5.42263053e-02  2.88457662e-01 -6.60252795e-02  4.22652848e-02
  9.20690447e-02 -1.48762971e-01 -1.84315309e-01 -2.37270460e-01
  1.10187531e-02  2.83415526e-01 -2.82013357e-01 -3.06569487e-01
  3.43824923e-02  9.67333913e-01  2.21077174e-01 -1.30799234e-01
 -4.12160754e-01  3.21483672e-01  1.08663917e-01  1.05650939e-01
  3.07861209e-01 -1.83852151e-01 -1.50863439e-01  7.11781323e-01
 -1.91283584e-01 -1.41062915e-01 -1.12103961e-01 -7.15625584e-01
  2.70527691e-01  1.30751505e-02  1.03048868e-01  8.90530497e-02
  1.25539434e+00  4.77122992e-01  4.00595188e-01 -7.98764750e-02
 -4.46006894e-01 -4.42500353e-01 -3.75550091e-01  4.19631928e-01
  9.04015124e-01  4.66809869e-01 -5.01064248e-02  1.10747613e-01
  3.76707077e-01 -5.93459487e-01  2.85375953e-01 -6.17814958e-01
 -4.72356558e-01 -3.04675281e-01 -5.23860395e-01  4.03630227e-01
 -4.64779198e-01 -4.99858886e-01 -9.53118727e-02 -1.76551603e-02
 -3.25323306e-02  2.77447283e-01 -1.30409211e-01  3.26832682e-01
 -5.47114551e-01 -3.45559716e-02  1.06327586e-01  1.91343427e-01
  8.30261111e-02  5.21477908e-02 -3.05743087e-02  4.08632010e-01
 -1.02012448e-01 -2.19043687e-01 -1.15337932e+00  2.18178909e-02
  1.87568903e-01  3.91065061e-01 -5.36933392e-02  1.37096182e-01
 -3.80297095e-01 -5.12994751e-02 -4.19209719e-01  8.22991133e-01
 -5.20893931e-01  6.81677461e-01  3.02568227e-01 -3.63590270e-01
 -3.99316162e-01 -7.35256195e-01 -3.89864087e-01 -1.02435541e+00
  2.84985840e-01 -1.91200450e-01  1.82616338e-01  1.38081682e+00
 -4.37342674e-01 -1.53908551e-01  2.29921892e-01 -5.20995378e-01
  1.47232890e-01 -1.60675853e-01  3.55980784e-01  1.17420539e-01
 -6.34668916e-02  1.90567702e-01  4.14756536e-01  1.21174246e-01
 -3.14089745e-01  1.53222144e-01 -5.66532612e-01  4.88728195e-01
  2.71105677e-01 -3.13751459e-01 -5.54652326e-02  4.05380055e-02
 -1.26593664e-01  2.26259917e-01  1.71790555e-01 -1.67024061e-01
  1.59149412e-02 -9.10604596e-02  1.29049048e-01  3.37520316e-02
  7.01077729e-02 -3.42262805e-01  1.30568072e-01  7.65599549e-01
  7.16823637e-02 -6.23128749e-03 -2.68962711e-01  7.71550179e-01
 -7.28171349e-01 -1.37881130e-01 -2.12427393e-01 -1.44269541e-01
  1.78300396e-01 -1.33515313e-01  8.65477249e-02 -2.11939692e-01
  2.07789406e-01  7.46398091e-01 -4.13709849e-01  6.22982740e-01
 -6.91646338e-01 -4.60098475e-01  4.60198194e-01 -7.20319688e-01
 -2.36663774e-01 -1.13001980e-01 -4.18527186e-01  6.49453700e-01
 -4.69475329e-01 -3.51185262e-01 -4.20261621e-01 -2.06300855e-01
 -3.07358265e-01 -1.51170433e-01  9.20041427e-02 -7.38283813e-01
 -2.43526965e-01  4.78023253e-02  5.32126538e-02 -5.30993119e-02
  6.36776388e-01  5.17104149e-01  3.71635199e-01  7.33927250e-01
 -1.36405081e-01 -8.65910411e-01 -5.29027522e-01  2.59366095e-01
  2.44581789e-01  1.91463739e-01 -2.06454903e-01 -3.13889325e-01
 -6.66023314e-01  2.64217615e-01  7.55015612e-02 -1.18058421e-01
  5.76533258e-01 -3.16688836e-01  4.80921596e-01 -4.99993302e-02
 -6.72043025e-01 -1.25661641e-01 -5.67271054e-01 -1.28415883e-01
 -8.59679163e-01  3.51841092e-01  9.62088346e-01 -6.67430758e-02
  1.48237020e-01 -2.41796747e-01  2.97709052e-02 -1.47557274e-01
 -4.41459179e-01 -4.17176217e-01 -2.30011687e-01 -3.26584727e-01
  1.11073446e+00  7.17195868e-01  1.06242940e-01 -7.55631700e-02
  1.27235120e-02 -2.90235490e-01  2.45400980e-01  1.73956826e-01
  2.46450663e-01 -6.74785614e-01 -4.62660432e-01 -3.99299920e-01
 -7.76485682e-01  1.01257965e-01 -3.67301077e-01  5.05504668e-01
  1.34791747e-01  2.47159466e-01  1.81685075e-01  2.54641294e-01
 -1.11224473e+00 -2.50637978e-01 -4.57930386e-01  9.27990139e-01
 -3.20781648e-01  2.06663311e-01 -5.71036279e-01  2.37252880e-02
  5.78461289e-01  2.99600303e-01 -4.67210472e-01  3.38777266e-02
  1.65967315e-01 -1.53470978e-01 -4.86926138e-01  3.40215325e-01
 -8.33869651e-02  5.92892356e-02  3.20965260e-01  6.86256409e-01
 -1.11107595e-01 -6.53062388e-02  2.97842056e-01 -7.18727382e-03
 -1.94612965e-01 -6.21944726e-01 -3.58811736e-01  5.28219700e-01
  6.48579746e-02 -9.34998468e-02 -2.60493666e-01  4.72118646e-01
  1.41212583e-01  2.26109996e-01  6.56814635e-01 -2.95862228e-01
  1.22055849e-02 -4.18009460e-02 -2.36629471e-01  4.70129907e-01
 -5.25190115e-01  2.61245012e-01 -2.69078195e-01 -7.37842321e-01
 -2.32203841e-01  5.54189026e-01  2.13098586e-01  4.69890088e-02
  4.34367269e-01  1.56595886e-01  5.78955173e-01 -3.75338227e-01
  1.30611241e-01  1.74183890e-01 -4.22702953e-02  7.71594048e-02
  1.29494518e-02 -4.93091971e-01  2.90564090e-01  2.27992266e-01
  2.52074212e-01  1.88813340e-02  3.53834540e-01 -8.45911920e-01
 -3.13474923e-01  4.91776556e-01 -4.47544605e-01 -2.70244386e-02
 -2.63149261e-01  4.42635953e-01  6.98989108e-02 -9.68158841e-02
 -2.94062287e-01  2.28953376e-01  6.79519251e-02  5.52433312e-01
 -6.28063798e-01  3.62956136e-01  4.72337186e-01 -8.90065730e-02
  5.03340244e-01 -3.72997403e-01  1.38387755e-01  5.03877580e-01
 -5.06781340e-01 -3.50807577e-01 -5.55168986e-02  3.04003596e-01
  1.31146729e-01 -5.43601215e-01  2.02532023e-01  1.26424208e-01
  3.50059420e-01 -6.55433536e-02  5.41811466e-01 -1.19469953e+00
 -1.99197337e-01 -4.52602841e-02  1.65791467e-01  3.01191173e-02
  1.62503764e-01  1.41317010e-01 -1.52870506e-01 -2.23859712e-01
 -6.35601699e-01 -5.86256683e-01 -1.37597084e-01  8.56216699e-02
 -1.96048155e-01  3.49094689e-01 -7.33503327e-02 -1.56125933e-01
 -2.11869739e-02  6.51898384e-01  1.08703002e-01 -5.73753536e-01
 -3.95179123e-01  1.41579196e-01  3.68007004e-01  3.42398554e-01
 -1.98730424e-01 -3.24699312e-01 -4.61305916e-01  3.56163383e-01
  5.43868989e-02 -5.65986395e-01  2.73195952e-01 -3.75649393e-01
  1.49412617e-01  4.16606553e-02 -3.05748016e-01 -2.72757709e-01
 -3.34132940e-01 -8.49377930e-01 -1.56396687e-01 -2.97599584e-01
 -1.83188796e-01  1.52528241e-01 -1.20092511e-01 -3.80210102e-01
  4.44023371e-01  2.67977953e-01 -5.16453564e-01  2.89577663e-01
 -8.73164758e-02  2.78861225e-01 -4.70443606e-01  3.19677770e-01
 -7.81725943e-02 -1.82671398e-01  7.46851265e-02 -2.16209114e-01
 -5.47662616e-01 -3.53536367e-01 -3.96055251e-01  2.97857761e-01
  1.18228875e-01  3.64139080e-01  1.06890775e-01 -8.02294433e-01
 -1.60887033e-01  1.46065384e-01  5.52127302e-01 -5.30069210e-02
  2.85025127e-02 -3.65861267e-01  1.12119891e-01 -3.75545233e-01
  8.55783880e-01  8.50684047e-02  3.15722257e-01 -4.28146385e-02
 -7.75306299e-03 -6.49706602e-01  2.97542363e-01  2.88310219e-02
  4.83820707e-01  5.09531796e-01  3.00589234e-01  1.38576329e-01
  2.87919268e-02  2.74268538e-01 -9.65655968e-02  1.99374437e-01
 -2.34399468e-01 -2.81357795e-01 -3.53421688e-01 -1.74428880e-01
  1.56186268e-01  6.95647240e-01 -6.40209377e-01 -2.67062813e-01
  3.76963049e-01 -8.39929163e-01 -1.11769401e-01 -4.06604782e-02
 -2.83288538e-01  6.39499843e-01 -4.18481410e-01 -4.50099587e-01
  2.25138307e-01 -2.62277514e-01  2.29390994e-01 -9.90705192e-02
 -1.38255894e-01  4.55184519e-01 -1.01179622e-01 -6.49294555e-02
 -6.28044665e-01  6.22385927e-02  7.62070298e-01  1.13619998e-01
  2.13888824e-01 -1.49231330e-01  1.64604872e-01  3.35380435e-01
 -8.11861157e-02 -5.14617443e-01 -1.99593842e-01 -8.29325095e-02
 -2.02276304e-01 -3.23215753e-01  1.32310659e-01 -2.19907761e-02
 -4.06465650e-01  2.44879350e-02  1.97569519e-01 -8.01653087e-01
 -6.20867074e-01  4.36817437e-01 -1.23907119e-01 -1.26958489e-01
 -3.48854333e-01  3.82587522e-01 -7.50581324e-01 -2.78897509e-02
  1.69243410e-01  1.65647358e-01  3.26464832e-01  5.50499380e-01
 -2.73942258e-02  3.42654288e-01  9.13811922e-02  5.81815720e-01
 -3.64622086e-01  1.60496280e-01  1.18207701e-01 -1.51733696e-01
 -1.40754342e-01 -4.31647152e-01  3.10931712e-01 -6.52749360e-01
 -2.18763918e-01 -2.77585208e-01 -6.87175840e-02 -1.66403890e-01
 -7.63734162e-01  2.48765305e-01  6.47046566e-01  5.52260056e-02
 -3.45727324e-01  3.06060463e-01 -6.36401057e-01  3.14670533e-01
  5.63000441e-01  1.59055501e-01  1.62135139e-01 -2.23199323e-01
 -9.86254096e-01  4.90132481e-01  5.84882021e-01 -3.21065277e-01
 -1.88709155e-01 -1.65254071e-01  4.84286509e-02  3.21841270e-01
 -2.34255925e-01  4.34540570e-01  5.56042314e-01 -9.90100875e-02
 -4.07929271e-01  9.01172042e-01 -1.44615680e-01 -2.29739487e-01
 -3.44373912e-01 -5.39041698e-01 -1.60695955e-01  1.87466860e-01
  5.44987526e-03  5.05521357e-01  3.81903082e-01  2.23835022e-03
  5.05564690e-01  2.54452318e-01 -3.60767126e-01 -1.20247845e-02
  5.09044588e-01 -7.62067437e-02  1.33126274e-01  4.52565879e-01
  5.94853997e-01 -3.28974635e-03 -3.42334449e-01  2.28564411e-01
 -3.58679056e-01 -2.61549264e-01 -2.86458790e-01 -7.89774582e-02
 -1.46835282e-01 -3.32010537e-01  1.70867398e-01 -7.72001326e-01
  9.58852097e-02 -5.57929240e-02  5.44723332e-01 -1.81119487e-01
 -2.71693449e-02 -8.56077299e-02  3.23626667e-01 -1.23701386e-01
  2.51780719e-01  2.27054834e-01  2.78182596e-01  1.65065616e-01
  1.42660335e-01 -2.78420925e-01  1.89392969e-01 -1.93825021e-01
 -6.71196818e-01  2.92352766e-01  6.95527315e-01 -7.37501308e-02
 -5.09994447e-01 -7.01020062e-01 -4.13099341e-02  5.24242818e-02
  2.61296034e-01 -3.47355098e-01 -4.44661200e-01 -6.44591898e-02
  1.54381320e-01 -3.57776940e-01 -3.78919095e-01 -1.24785192e-01
 -1.76147833e-01  1.16575837e-01  4.96779531e-01 -8.59488189e-01
 -1.18483342e-01 -1.63932338e-01 -1.58959016e-01 -8.75763953e-01
  1.59507036e-01  2.99008995e-01  2.81228870e-01  7.13481486e-01
  3.60382944e-01  4.89589393e-01  5.32525703e-02  1.41576484e-01
  2.95243353e-01  2.89296713e-02 -6.27712250e-01 -2.85627604e-01
 -9.67652574e-02  1.57694861e-01  1.97758768e-02 -3.40685904e-01
 -1.82178497e-01 -2.90421367e-01 -4.61166769e-01 -4.41505820e-01
 -4.92216796e-02  3.83234650e-01 -1.00512318e-01  1.14533231e-01
 -5.84156625e-02 -5.07206433e-02 -1.72142968e-01 -3.04339379e-01
 -3.99949610e-01 -2.45700821e-01 -1.51769193e-02 -3.48044634e-02
 -8.10449198e-02  4.92934644e-01 -7.22003102e-01 -4.63427864e-02
 -1.65571719e-01  4.79131728e-01 -1.70698129e-02  1.52978254e-02
  3.96216333e-01 -1.83749631e-01 -2.41969340e-02  9.88974199e-02
  3.32506210e-01  4.51064147e-02  6.73463121e-02  5.19527912e-01
 -2.00403363e-01  3.27060401e-01  4.04632479e-01 -1.06720522e-01
  1.37978971e-01  2.97617555e-01  1.59764010e-02  5.52258372e-01]","Titel
Kolofon
Til léon werth
I
II
III
IV
V
VI
VII
VIII
IX
X
XI
XII
XIII
XIV
XV
XVI
XVII
XVIII
XIX
XX
XXI
XXII
XXIV
XXIV
XXV
XXVI
XXVII
Om ""Den lille Prins""","(0.0, 'No Match')"
